"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://offlimits.co.in/blogs/blogs","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","35","","https://offlimits.co.in/blogs/blogs"
"https://offlimits.co.in/blogs/blogs/memory-foam-shoes-are-they-really-the-best-for-your-feet","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","92","","https://offlimits.co.in/blogs/blogs/memory-foam-shoes-are-they-really-the-best-for-your-feet"
"https://offlimits.co.in/blogs/blogs/best-shoes-for-men-black-white-sneakers-for-every-look","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","90","","https://offlimits.co.in/blogs/blogs/best-shoes-for-men-black-white-sneakers-for-every-look"
"https://offlimits.co.in/blogs/blogs/stylish-gym-shoes-men-women","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","63","","https://offlimits.co.in/blogs/blogs/stylish-gym-shoes-men-women"
"https://offlimits.co.in/blogs/blogs/how-to-choose-big-tall-footwear","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","67","","https://offlimits.co.in/blogs/blogs/how-to-choose-big-tall-footwear"
"https://offlimits.co.in/blogs/blogs/city-adventures-start-with-the-right-steps-men-s-sneaker-shoes-that-keep-up","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","111","","https://offlimits.co.in/blogs/blogs/city-adventures-start-with-the-right-steps-men-s-sneaker-shoes-that-keep-up"
"https://offlimits.co.in/blogs/blogs/everyday-sneaker-styling-guide","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","66","","https://offlimits.co.in/blogs/blogs/everyday-sneaker-styling-guide"
"https://offlimits.co.in/blogs/blogs/no-more-squeezing-in-plus-size-mens-shoes-in-sizes-12-13-14","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","95","","https://offlimits.co.in/blogs/blogs/no-more-squeezing-in-plus-size-mens-shoes-in-sizes-12-13-14"
"https://offlimits.co.in/blogs/blogs/why-tracksuits-are-the-ultimate-everyday-essential","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","86","","https://offlimits.co.in/blogs/blogs/why-tracksuits-are-the-ultimate-everyday-essential"
"https://offlimits.co.in/blogs/blogs/love-your-gym-vibes-meet-the-shoes-that-match-your-energy","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","93","","https://offlimits.co.in/blogs/blogs/love-your-gym-vibes-meet-the-shoes-that-match-your-energy"
