"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://www.strique.io/contact?intent=careers","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","522a5072805342ac4993efc5c4332b25","45","https://www.strique.io/contact","https://www.strique.io/contact?intent=careers"
"https://www.strique.io/contact?intent=sales","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","522a5072805342ac4993efc5c4332b25","43","https://www.strique.io/contact","https://www.strique.io/contact?intent=sales"
"https://www.strique.io/contact?intent=demo","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","522a5072805342ac4993efc5c4332b25","42","https://www.strique.io/contact","https://www.strique.io/contact?intent=demo"
"https://www.strique.io/contact?intent=careers&role=founding-growth-engineer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","522a5072805342ac4993efc5c4332b25","75","https://www.strique.io/contact","https://www.strique.io/contact?intent=careers&role=founding-growth-engineer"
"https://www.strique.io/contact?intent=careers&role=applied-ml-researcher","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","522a5072805342ac4993efc5c4332b25","72","https://www.strique.io/contact","https://www.strique.io/contact?intent=careers&role=applied-ml-researcher"
"https://www.strique.io/contact?intent=careers&role=agent-infrastructure-engineer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","522a5072805342ac4993efc5c4332b25","80","https://www.strique.io/contact","https://www.strique.io/contact?intent=careers&role=agent-infrastructure-engineer"
"https://www.strique.io/contact?intent=careers&role=product-designer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","522a5072805342ac4993efc5c4332b25","67","https://www.strique.io/contact","https://www.strique.io/contact?intent=careers&role=product-designer"
"https://www.strique.io/contact?intent=careers&role=senior-full-stack-engineer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","522a5072805342ac4993efc5c4332b25","77","https://www.strique.io/contact","https://www.strique.io/contact?intent=careers&role=senior-full-stack-engineer"
"https://www.strique.io/contact?intent=careers&role=revenue-marketer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","522a5072805342ac4993efc5c4332b25","67","https://www.strique.io/contact","https://www.strique.io/contact?intent=careers&role=revenue-marketer"
"https://www.strique.io/contact?intent=careers&role=founding-customer-engineer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","522a5072805342ac4993efc5c4332b25","77","https://www.strique.io/contact","https://www.strique.io/contact?intent=careers&role=founding-customer-engineer"
"https://www.strique.io/contact?intent=careers&role=ai-apprentice-program","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","522a5072805342ac4993efc5c4332b25","72","https://www.strique.io/contact","https://www.strique.io/contact?intent=careers&role=ai-apprentice-program"
